,unnamed: 0,order,element,notes,base_value,late,goe_total,aggregate_score,judge,score,event,name,country,attempt_id
1253,30247,3,3A,,8.0,False,1.83,9.83,3,2,2019 Grand Prix Final Mens Short Program,Boyang Jin,CHN,139
1254,30254,3,3A,,8.0,False,1.83,9.83,4,2,2019 Grand Prix Final Mens Short Program,Boyang Jin,CHN,139
1255,30261,3,3A,,8.0,False,1.83,9.83,5,3,2019 Grand Prix Final Mens Short Program,Boyang Jin,CHN,139
1256,30268,3,3A,,8.0,False,1.83,9.83,6,4,2019 Grand Prix Final Mens Short Program,Boyang Jin,CHN,139
1257,30275,3,3A,,8.0,False,1.83,9.83,7,2,2019 Grand Prix Final Mens Short Program,Boyang Jin,CHN,139
1258,30282,3,3A,,8.0,False,1.83,9.83,8,1,2019 Grand Prix Final Mens Short Program,Boyang Jin,CHN,139
1259,30289,3,3A,,8.0,False,1.83,9.83,9,2,2019 Grand Prix Final Mens Short Program,Boyang Jin,CHN,139
1260,30298,5,3A,,8.0,False,2.86,10.86,1,3,2019 Grand Prix Final Mens Free Skate,Nathan Chen,USA,140
1261,30310,5,3A,,8.0,False,2.86,10.86,2,5,2019 Grand Prix Final Mens Free Skate,Nathan Chen,USA,140
1262,30322,5,3A,,8.0,False,2.86,10.86,3,2,2019 Grand Prix Final Mens Free Skate,Nathan Chen,USA,140
1263,30334,5,3A,,8.0,False,2.86,10.86,4,4,2019 Grand Prix Final Mens Free Skate,Nathan Chen,USA,140
1264,30346,5,3A,,8.0,False,2.86,10.86,5,3,2019 Grand Prix Final Mens Free Skate,Nathan Chen,USA,140
1265,30358,5,3A,,8.0,False,2.86,10.86,6,5,2019 Grand Prix Final Mens Free Skate,Nathan Chen,USA,140
1266,30370,5,3A,,8.0,False,2.86,10.86,7,4,2019 Grand Prix Final Mens Free Skate,Nathan Chen,USA,140
1267,30382,5,3A,,8.0,False,2.86,10.86,8,3,2019 Grand Prix Final Mens Free Skate,Nathan Chen,USA,140
1268,30394,5,3A,,8.0,False,2.86,10.86,9,3,2019 Grand Prix Final Mens Free Skate,Nathan Chen,USA,140
1269,30515,6,3A,,8.8,True,2.86,11.66,1,4,2019 Grand Prix Final Mens Free Skate,Kevin Aymoz,FRA,141
1270,30527,6,3A,,8.8,True,2.86,11.66,2,3,2019 Grand Prix Final Mens Free Skate,Kevin Aymoz,FRA,141
1271,30539,6,3A,,8.8,True,2.86,11.66,3,4,2019 Grand Prix Final Mens Free Skate,Kevin Aymoz,FRA,141
1272,30551,6,3A,,8.8,True,2.86,11.66,4,4,2019 Grand Prix Final Mens Free Skate,Kevin Aymoz,FRA,141
1273,30563,6,3A,,8.8,True,2.86,11.66,5,3,2019 Grand Prix Final Mens Free Skate,Kevin Aymoz,FRA,141
1274,30575,6,3A,,8.8,True,2.86,11.66,6,3,2019 Grand Prix Final Mens Free Skate,Kevin Aymoz,FRA,141
1275,30587,6,3A,,8.8,True,2.86,11.66,7,5,2019 Grand Prix Final Mens Free Skate,Kevin Aymoz,FRA,141
1276,30599,6,3A,,8.8,True,2.86,11.66,8,3,2019 Grand Prix Final Mens Free Skate,Kevin Aymoz,FRA,141
1277,30611,6,3A,,8.8,True,2.86,11.66,9,4,2019 Grand Prix Final Mens Free Skate,Kevin Aymoz,FRA,141
1278,30732,7,3A,,8.8,True,1.37,10.17,1,2,2019 Grand Prix Final Mens Free Skate,Boyang Jin,CHN,142
1279,30744,7,3A,,8.8,True,1.37,10.17,2,2,2019 Grand Prix Final Mens Free Skate,Boyang Jin,CHN,142
1280,30756,7,3A,,8.8,True,1.37,10.17,3,1,2019 Grand Prix Final Mens Free Skate,Boyang Jin,CHN,142
1281,30768,7,3A,,8.8,True,1.37,10.17,4,2,2019 Grand Prix Final Mens Free Skate,Boyang Jin,CHN,142
1282,30780,7,3A,,8.8,True,1.37,10.17,5,2,2019 Grand Prix Final Mens Free Skate,Boyang Jin,CHN,142
1283,30792,7,3A,,8.8,True,1.37,10.17,6,3,2019 Grand Prix Final Mens Free Skate,Boyang Jin,CHN,142
1284,30804,7,3A,,8.8,True,1.37,10.17,7,2,2019 Grand Prix Final Mens Free Skate,Boyang Jin,CHN,142
1285,30816,7,3A,,8.8,True,1.37,10.17,8,1,2019 Grand Prix Final Mens Free Skate,Boyang Jin,CHN,142
1286,30828,7,3A,,8.8,True,1.37,10.17,9,1,2019 Grand Prix Final Mens Free Skate,Boyang Jin,CHN,142
1287,30942,1,3A,,8.0,False,2.97,10.97,1,3,2019 Grand Prix Final Ladies Short Program,Alena Kostornaia,RUS,143
1288,30949,1,3A,,8.0,False,2.97,10.97,2,4,2019 Grand Prix Final Ladies Short Program,Alena Kostornaia,RUS,143
1289,30956,1,3A,,8.0,False,2.97,10.97,3,4,2019 Grand Prix Final Ladies Short Program,Alena Kostornaia,RUS,143
1290,30963,1,3A,,8.0,False,2.97,10.97,4,3,2019 Grand Prix Final Ladies Short Program,Alena Kostornaia,RUS,143
1291,30970,1,3A,,8.0,False,2.97,10.97,5,3,2019 Grand Prix Final Ladies Short Program,Alena Kostornaia,RUS,143
1292,30977,1,3A,,8.0,False,2.97,10.97,6,4,2019 Grand Prix Final Ladies Short Program,Alena Kostornaia,RUS,143
1293,30984,1,3A,,8.0,False,2.97,10.97,7,4,2019 Grand Prix Final Ladies Short Program,Alena Kostornaia,RUS,143
1294,30991,1,3A,,8.0,False,2.97,10.97,8,5,2019 Grand Prix Final Ladies Short Program,Alena Kostornaia,RUS,143
1295,30998,1,3A,,8.0,False,2.97,10.97,9,4,2019 Grand Prix Final Ladies Short Program,Alena Kostornaia,RUS,143
1296,31257,1,3A,,8.0,False,-0.91,7.09,1,-1,2019 Grand Prix Final Ladies Short Program,Rika Kihira,JPN,144
1297,31264,1,3A,,8.0,False,-0.91,7.09,2,-1,2019 Grand Prix Final Ladies Short Program,Rika Kihira,JPN,144
1298,31271,1,3A,,8.0,False,-0.91,7.09,3,0,2019 Grand Prix Final Ladies Short Program,Rika Kihira,JPN,144
1299,31278,1,3A,,8.0,False,-0.91,7.09,4,-1,2019 Grand Prix Final Ladies Short Program,Rika Kihira,JPN,144
1300,31285,1,3A,,8.0,False,-0.91,7.09,5,-2,2019 Grand Prix Final Ladies Short Program,Rika Kihira,JPN,144
1301,31292,1,3A,,8.0,False,-0.91,7.09,6,-1,2019 Grand Prix Final Ladies Short Program,Rika Kihira,JPN,144
1302,31299,1,3A,,8.0,False,-0.91,7.09,7,-1,2019 Grand Prix Final Ladies Short Program,Rika Kihira,JPN,144
1303,31306,1,3A,,8.0,False,-0.91,7.09,8,-2,2019 Grand Prix Final Ladies Short Program,Rika Kihira,JPN,144
1304,31313,1,3A,,8.0,False,-0.91,7.09,9,-1,2019 Grand Prix Final Ladies Short Program,Rika Kihira,JPN,144
1305,31429,2,3A,,8.0,False,2.74,10.74,1,4,2019 Grand Prix Final Ladies Free Skate,Alena Kostornaia,RUS,145
1306,31441,2,3A,,8.0,False,2.74,10.74,2,3,2019 Grand Prix Final Ladies Free Skate,Alena Kostornaia,RUS,145
1307,31453,2,3A,,8.0,False,2.74,10.74,3,4,2019 Grand Prix Final Ladies Free Skate,Alena Kostornaia,RUS,145
1308,31465,2,3A,,8.0,False,2.74,10.74,4,3,2019 Grand Prix Final Ladies Free Skate,Alena Kostornaia,RUS,145
1309,31477,2,3A,,8.0,False,2.74,10.74,5,3,2019 Grand Prix Final Ladies Free Skate,Alena Kostornaia,RUS,145
1310,31489,2,3A,,8.0,False,2.74,10.74,6,2,2019 Grand Prix Final Ladies Free Skate,Alena Kostornaia,RUS,145
1311,31501,2,3A,,8.0,False,2.74,10.74,7,3,2019 Grand Prix Final Ladies Free Skate,Alena Kostornaia,RUS,145
1312,31513,2,3A,,8.0,False,2.74,10.74,8,4,2019 Grand Prix Final Ladies Free Skate,Alena Kostornaia,RUS,145
1313,31525,2,3A,,8.0,False,2.74,10.74,9,4,2019 Grand Prix Final Ladies Free Skate,Alena Kostornaia,RUS,145
1314,31648,5,3A,,8.0,False,1.94,9.94,1,3,2019 Grand Prix Final Ladies Free Skate,Rika Kihira,JPN,146
1315,31660,5,3A,,8.0,False,1.94,9.94,2,2,2019 Grand Prix Final Ladies Free Skate,Rika Kihira,JPN,146
1316,31672,5,3A,,8.0,False,1.94,9.94,3,2,2019 Grand Prix Final Ladies Free Skate,Rika Kihira,JPN,146
1317,31684,5,3A,,8.0,False,1.94,9.94,4,2,2019 Grand Prix Final Ladies Free Skate,Rika Kihira,JPN,146
1318,31696,5,3A,,8.0,False,1.94,9.94,5,3,2019 Grand Prix Final Ladies Free Skate,Rika Kihira,JPN,146
1319,31708,5,3A,,8.0,False,1.94,9.94,6,3,2019 Grand Prix Final Ladies Free Skate,Rika Kihira,JPN,146
1320,31720,5,3A,,8.0,False,1.94,9.94,7,3,2019 Grand Prix Final Ladies Free Skate,Rika Kihira,JPN,146
1321,31732,5,3A,,8.0,False,1.94,9.94,8,2,2019 Grand Prix Final Ladies Free Skate,Rika Kihira,JPN,146
1322,31744,5,3A,,8.0,False,1.94,9.94,9,2,2019 Grand Prix Final Ladies Free Skate,Rika Kihira,JPN,146
1323,31971,4,3A,,8.8,True,3.77,12.57,1,5,2020 Four Continents Mens Short Program,Yuzuru Hanyu,JPN,147
1324,31978,4,3A,,8.8,True,3.77,12.57,2,4,2020 Four Continents Mens Short Program,Yuzuru Hanyu,JPN,147
1325,31985,4,3A,,8.8,True,3.77,12.57,3,4,2020 Four Continents Mens Short Program,Yuzuru Hanyu,JPN,147
1326,31992,4,3A,,8.8,True,3.77,12.57,4,5,2020 Four Continents Mens Short Program,Yuzuru Hanyu,JPN,147
1327,31999,4,3A,,8.8,True,3.77,12.57,5,4,2020 Four Continents Mens Short Program,Yuzuru Hanyu,JPN,147
1328,32006,4,3A,,8.8,True,3.77,12.57,6,5,2020 Four Continents Mens Short Program,Yuzuru Hanyu,JPN,147
1329,32013,4,3A,,8.8,True,3.77,12.57,7,5,2020 Four Continents Mens Short Program,Yuzuru Hanyu,JPN,147
1330,32020,4,3A,,8.8,True,3.77,12.57,8,5,2020 Four Continents Mens Short Program,Yuzuru Hanyu,JPN,147
1331,32027,4,3A,,8.8,True,3.77,12.57,9,5,2020 Four Continents Mens Short Program,Yuzuru Hanyu,JPN,147
1332,32034,4,3A,,8.8,True,0.11,8.91,1,-1,2020 Four Continents Mens Short Program,Boyang Jin,CHN,148
1333,32041,4,3A,,8.8,True,0.11,8.91,2,2,2020 Four Continents Mens Short Program,Boyang Jin,CHN,148
1334,32048,4,3A,,8.8,True,0.11,8.91,3,0,2020 Four Continents Mens Short Program,Boyang Jin,CHN,148
1335,32055,4,3A,,8.8,True,0.11,8.91,4,0,2020 Four Continents Mens Short Program,Boyang Jin,CHN,148
1336,32062,4,3A,,8.8,True,0.11,8.91,5,2,2020 Four Continents Mens Short Program,Boyang Jin,CHN,148
1337,32069,4,3A,,8.8,True,0.11,8.91,6,0,2020 Four Continents Mens Short Program,Boyang Jin,CHN,148
1338,32076,4,3A,,8.8,True,0.11,8.91,7,1,2020 Four Continents Mens Short Program,Boyang Jin,CHN,148
1339,32083,4,3A,,8.8,True,0.11,8.91,8,-1,2020 Four Continents Mens Short Program,Boyang Jin,CHN,148
1340,32090,4,3A,,8.8,True,0.11,8.91,9,-1,2020 Four Continents Mens Short Program,Boyang Jin,CHN,148
1341,32095,2,3A,,8.0,False,2.17,10.17,1,3,2020 Four Continents Mens Short Program,Jason Brown,USA,149
1342,32102,2,3A,,8.0,False,2.17,10.17,2,2,2020 Four Continents Mens Short Program,Jason Brown,USA,149
1343,32109,2,3A,,8.0,False,2.17,10.17,3,3,2020 Four Continents Mens Short Program,Jason Brown,USA,149
1344,32116,2,3A,,8.0,False,2.17,10.17,4,3,2020 Four Continents Mens Short Program,Jason Brown,USA,149
1345,32123,2,3A,,8.0,False,2.17,10.17,5,3,2020 Four Continents Mens Short Program,Jason Brown,USA,149
1346,32130,2,3A,,8.0,False,2.17,10.17,6,2,2020 Four Continents Mens Short Program,Jason Brown,USA,149
1347,32137,2,3A,,8.0,False,2.17,10.17,7,3,2020 Four Continents Mens Short Program,Jason Brown,USA,149
1348,32144,2,3A,,8.0,False,2.17,10.17,8,3,2020 Four Continents Mens Short Program,Jason Brown,USA,149
1349,32151,2,3A,,8.0,False,2.17,10.17,9,2,2020 Four Continents Mens Short Program,Jason Brown,USA,149
1350,32158,2,3A,,8.0,False,2.06,10.06,1,2,2020 Four Continents Mens Short Program,Keegan Messing,CAN,150
1351,32165,2,3A,,8.0,False,2.06,10.06,2,2,2020 Four Continents Mens Short Program,Keegan Messing,CAN,150
1352,32172,2,3A,,8.0,False,2.06,10.06,3,3,2020 Four Continents Mens Short Program,Keegan Messing,CAN,150
1353,32179,2,3A,,8.0,False,2.06,10.06,4,3,2020 Four Continents Mens Short Program,Keegan Messing,CAN,150
1354,32186,2,3A,,8.0,False,2.06,10.06,5,2,2020 Four Continents Mens Short Program,Keegan Messing,CAN,150
1355,32193,2,3A,,8.0,False,2.06,10.06,6,3,2020 Four Continents Mens Short Program,Keegan Messing,CAN,150
1356,32200,2,3A,,8.0,False,2.06,10.06,7,4,2020 Four Continents Mens Short Program,Keegan Messing,CAN,150
1357,32207,2,3A,,8.0,False,2.06,10.06,8,3,2020 Four Continents Mens Short Program,Keegan Messing,CAN,150
1358,32214,2,3A,,8.0,False,2.06,10.06,9,2,2020 Four Continents Mens Short Program,Keegan Messing,CAN,150
1359,32221,2,3A,,8.0,False,2.63,10.63,1,4,2020 Four Continents Mens Short Program,Yuma Kagiyama,JPN,151
1360,32228,2,3A,,8.0,False,2.63,10.63,2,3,2020 Four Continents Mens Short Program,Yuma Kagiyama,JPN,151
1361,32235,2,3A,,8.0,False,2.63,10.63,3,4,2020 Four Continents Mens Short Program,Yuma Kagiyama,JPN,151
1362,32242,2,3A,,8.0,False,2.63,10.63,4,3,2020 Four Continents Mens Short Program,Yuma Kagiyama,JPN,151
1363,32249,2,3A,,8.0,False,2.63,10.63,5,3,2020 Four Continents Mens Short Program,Yuma Kagiyama,JPN,151
1364,32256,2,3A,,8.0,False,2.63,10.63,6,3,2020 Four Continents Mens Short Program,Yuma Kagiyama,JPN,151
1365,32263,2,3A,,8.0,False,2.63,10.63,7,3,2020 Four Continents Mens Short Program,Yuma Kagiyama,JPN,151
1366,32270,2,3A,,8.0,False,2.63,10.63,8,2,2020 Four Continents Mens Short Program,Yuma Kagiyama,JPN,151
1367,32277,2,3A,,8.0,False,2.63,10.63,9,4,2020 Four Continents Mens Short Program,Yuma Kagiyama,JPN,151
1368,32350,5,3A,,8.8,True,1.49,10.29,1,2,2020 Four Continents Mens Short Program,Kazuki Tomono,JPN,152
1369,32357,5,3A,,8.8,True,1.49,10.29,2,2,2020 Four Continents Mens Short Program,Kazuki Tomono,JPN,152
1370,32364,5,3A,,8.8,True,1.49,10.29,3,2,2020 Four Continents Mens Short Program,Kazuki Tomono,JPN,152
1371,32371,5,3A,,8.8,True,1.49,10.29,4,2,2020 Four Continents Mens Short Program,Kazuki Tomono,JPN,152
1372,32378,5,3A,,8.8,True,1.49,10.29,5,2,2020 Four Continents Mens Short Program,Kazuki Tomono,JPN,152
1373,32385,5,3A,,8.8,True,1.49,10.29,6,2,2020 Four Continents Mens Short Program,Kazuki Tomono,JPN,152
1374,32392,5,3A,,8.8,True,1.49,10.29,7,3,2020 Four Continents Mens Short Program,Kazuki Tomono,JPN,152
1375,32399,5,3A,,8.8,True,1.49,10.29,8,1,2020 Four Continents Mens Short Program,Kazuki Tomono,JPN,152
1376,32406,5,3A,,8.8,True,1.49,10.29,9,1,2020 Four Continents Mens Short Program,Kazuki Tomono,JPN,152
1377,32410,2,3A,,8.0,False,1.6,9.6,1,2,2020 Four Continents Mens Short Program,Tomoki Hiwatashi,USA,153
1378,32417,2,3A,,8.0,False,1.6,9.6,2,2,2020 Four Continents Mens Short Program,Tomoki Hiwatashi,USA,153
1379,32424,2,3A,,8.0,False,1.6,9.6,3,2,2020 Four Continents Mens Short Program,Tomoki Hiwatashi,USA,153
1380,32431,2,3A,,8.0,False,1.6,9.6,4,2,2020 Four Continents Mens Short Program,Tomoki Hiwatashi,USA,153
1381,32438,2,3A,,8.0,False,1.6,9.6,5,2,2020 Four Continents Mens Short Program,Tomoki Hiwatashi,USA,153
1382,32445,2,3A,,8.0,False,1.6,9.6,6,2,2020 Four Continents Mens Short Program,Tomoki Hiwatashi,USA,153
1383,32452,2,3A,,8.0,False,1.6,9.6,7,2,2020 Four Continents Mens Short Program,Tomoki Hiwatashi,USA,153
1384,32459,2,3A,,8.0,False,1.6,9.6,8,1,2020 Four Continents Mens Short Program,Tomoki Hiwatashi,USA,153
1385,32466,2,3A,,8.0,False,1.6,9.6,9,2,2020 Four Continents Mens Short Program,Tomoki Hiwatashi,USA,153
1386,32473,2,3A,,8.0,False,1.03,9.03,1,3,2020 Four Continents Mens Short Program,Nam Nguyen,CAN,154
1387,32480,2,3A,,8.0,False,1.03,9.03,2,2,2020 Four Continents Mens Short Program,Nam Nguyen,CAN,154
1388,32487,2,3A,,8.0,False,1.03,9.03,3,1,2020 Four Continents Mens Short Program,Nam Nguyen,CAN,154
1389,32494,2,3A,,8.0,False,1.03,9.03,4,1,2020 Four Continents Mens Short Program,Nam Nguyen,CAN,154
1390,32501,2,3A,,8.0,False,1.03,9.03,5,1,2020 Four Continents Mens Short Program,Nam Nguyen,CAN,154
1391,32508,2,3A,,8.0,False,1.03,9.03,6,0,2020 Four Continents Mens Short Program,Nam Nguyen,CAN,154
1392,32515,2,3A,,8.0,False,1.03,9.03,7,2,2020 Four Continents Mens Short Program,Nam Nguyen,CAN,154
1393,32522,2,3A,,8.0,False,1.03,9.03,8,1,2020 Four Continents Mens Short Program,Nam Nguyen,CAN,154
1394,32529,2,3A,,8.0,False,1.03,9.03,9,1,2020 Four Continents Mens Short Program,Nam Nguyen,CAN,154
1395,32536,2,3A,,8.0,False,2.29,10.29,1,4,2020 Four Continents Mens Short Program,Camden Pulkinen,USA,155
1396,32543,2,3A,,8.0,False,2.29,10.29,2,3,2020 Four Continents Mens Short Program,Camden Pulkinen,USA,155
1397,32550,2,3A,,8.0,False,2.29,10.29,3,3,2020 Four Continents Mens Short Program,Camden Pulkinen,USA,155
1398,32557,2,3A,,8.0,False,2.29,10.29,4,2,2020 Four Continents Mens Short Program,Camden Pulkinen,USA,155
1399,32564,2,3A,,8.0,False,2.29,10.29,5,3,2020 Four Continents Mens Short Program,Camden Pulkinen,USA,155
1400,32571,2,3A,,8.0,False,2.29,10.29,6,3,2020 Four Continents Mens Short Program,Camden Pulkinen,USA,155
1401,32578,2,3A,,8.0,False,2.29,10.29,7,3,2020 Four Continents Mens Short Program,Camden Pulkinen,USA,155
1402,32585,2,3A,,8.0,False,2.29,10.29,8,3,2020 Four Continents Mens Short Program,Camden Pulkinen,USA,155
1403,32592,2,3A,,8.0,False,2.29,10.29,9,2,2020 Four Continents Mens Short Program,Camden Pulkinen,USA,155
1404,32598,1,3A,,8.0,False,-0.46,7.54,1,-2,2020 Four Continents Mens Short Program,Han Yan,CHN,156
1405,32605,1,3A,,8.0,False,-0.46,7.54,2,-1,2020 Four Continents Mens Short Program,Han Yan,CHN,156
1406,32612,1,3A,,8.0,False,-0.46,7.54,3,-2,2020 Four Continents Mens Short Program,Han Yan,CHN,156
1407,32619,1,3A,,8.0,False,-0.46,7.54,4,0,2020 Four Continents Mens Short Program,Han Yan,CHN,156
1408,32626,1,3A,,8.0,False,-0.46,7.54,5,1,2020 Four Continents Mens Short Program,Han Yan,CHN,156
1409,32633,1,3A,,8.0,False,-0.46,7.54,6,1,2020 Four Continents Mens Short Program,Han Yan,CHN,156
1410,32640,1,3A,,8.0,False,-0.46,7.54,7,-1,2020 Four Continents Mens Short Program,Han Yan,CHN,156
1411,32647,1,3A,,8.0,False,-0.46,7.54,8,-2,2020 Four Continents Mens Short Program,Han Yan,CHN,156
1412,32654,1,3A,,8.0,False,-0.46,7.54,9,1,2020 Four Continents Mens Short Program,Han Yan,CHN,156
1413,32664,4,3A,,8.8,True,-1.14,7.66,1,-2,2020 Four Continents Mens Short Program,Brendan Kerry,AUS,157
1414,32671,4,3A,,8.8,True,-1.14,7.66,2,-2,2020 Four Continents Mens Short Program,Brendan Kerry,AUS,157
1415,32678,4,3A,,8.8,True,-1.14,7.66,3,-2,2020 Four Continents Mens Short Program,Brendan Kerry,AUS,157
1416,32685,4,3A,,8.8,True,-1.14,7.66,4,-1,2020 Four Continents Mens Short Program,Brendan Kerry,AUS,157
1417,32692,4,3A,,8.8,True,-1.14,7.66,5,-1,2020 Four Continents Mens Short Program,Brendan Kerry,AUS,157
1418,32699,4,3A,,8.8,True,-1.14,7.66,6,-1,2020 Four Continents Mens Short Program,Brendan Kerry,AUS,157
1419,32706,4,3A,,8.8,True,-1.14,7.66,7,-1,2020 Four Continents Mens Short Program,Brendan Kerry,AUS,157
1420,32713,4,3A,,8.8,True,-1.14,7.66,8,-2,2020 Four Continents Mens Short Program,Brendan Kerry,AUS,157
1421,32720,4,3A,,8.8,True,-1.14,7.66,9,-1,2020 Four Continents Mens Short Program,Brendan Kerry,AUS,157
1422,32724,1,3A,,8.0,False,0.69,8.69,1,1,2020 Four Continents Mens Short Program,Donovan Carrillo,MEX,158
1423,32731,1,3A,,8.0,False,0.69,8.69,2,1,2020 Four Continents Mens Short Program,Donovan Carrillo,MEX,158
1424,32738,1,3A,,8.0,False,0.69,8.69,3,1,2020 Four Continents Mens Short Program,Donovan Carrillo,MEX,158
1425,32745,1,3A,,8.0,False,0.69,8.69,4,0,2020 Four Continents Mens Short Program,Donovan Carrillo,MEX,158
1426,32752,1,3A,,8.0,False,0.69,8.69,5,0,2020 Four Continents Mens Short Program,Donovan Carrillo,MEX,158
1427,32759,1,3A,,8.0,False,0.69,8.69,6,1,2020 Four Continents Mens Short Program,Donovan Carrillo,MEX,158
1428,32766,1,3A,,8.0,False,0.69,8.69,7,1,2020 Four Continents Mens Short Program,Donovan Carrillo,MEX,158
1429,32773,1,3A,,8.0,False,0.69,8.69,8,2,2020 Four Continents Mens Short Program,Donovan Carrillo,MEX,158
1430,32780,1,3A,,8.0,False,0.69,8.69,9,1,2020 Four Continents Mens Short Program,Donovan Carrillo,MEX,158
1431,32787,1,3A,,8.0,False,1.6,9.6,1,2,2020 Four Continents Mens Short Program,Junehyoung Lee,KOR,159
1432,32794,1,3A,,8.0,False,1.6,9.6,2,3,2020 Four Continents Mens Short Program,Junehyoung Lee,KOR,159
1433,32801,1,3A,,8.0,False,1.6,9.6,3,2,2020 Four Continents Mens Short Program,Junehyoung Lee,KOR,159
1434,32808,1,3A,,8.0,False,1.6,9.6,4,2,2020 Four Continents Mens Short Program,Junehyoung Lee,KOR,159
1435,32815,1,3A,,8.0,False,1.6,9.6,5,1,2020 Four Continents Mens Short Program,Junehyoung Lee,KOR,159
1436,32822,1,3A,,8.0,False,1.6,9.6,6,1,2020 Four Continents Mens Short Program,Junehyoung Lee,KOR,159
1437,32829,1,3A,,8.0,False,1.6,9.6,7,3,2020 Four Continents Mens Short Program,Junehyoung Lee,KOR,159
1438,32836,1,3A,,8.0,False,1.6,9.6,8,2,2020 Four Continents Mens Short Program,Junehyoung Lee,KOR,159
1439,32843,1,3A,,8.0,False,1.6,9.6,9,2,2020 Four Continents Mens Short Program,Junehyoung Lee,KOR,159
1440,32851,2,3A,,8.0,False,1.49,9.49,1,2,2020 Four Continents Mens Short Program,He Zhang,CHN,160
1441,32858,2,3A,,8.0,False,1.49,9.49,2,3,2020 Four Continents Mens Short Program,He Zhang,CHN,160
1442,32865,2,3A,,8.0,False,1.49,9.49,3,1,2020 Four Continents Mens Short Program,He Zhang,CHN,160
1443,32872,2,3A,,8.0,False,1.49,9.49,4,2,2020 Four Continents Mens Short Program,He Zhang,CHN,160
1444,32879,2,3A,,8.0,False,1.49,9.49,5,1,2020 Four Continents Mens Short Program,He Zhang,CHN,160
1445,32886,2,3A,,8.0,False,1.49,9.49,6,2,2020 Four Continents Mens Short Program,He Zhang,CHN,160
1446,32893,2,3A,,8.0,False,1.49,9.49,7,2,2020 Four Continents Mens Short Program,He Zhang,CHN,160
1447,32900,2,3A,,8.0,False,1.49,9.49,8,3,2020 Four Continents Mens Short Program,He Zhang,CHN,160
1448,32907,2,3A,,8.0,False,1.49,9.49,9,0,2020 Four Continents Mens Short Program,He Zhang,CHN,160
1449,33102,1,3A,,8.0,False,-3.54,4.46,1,-5,2020 Four Continents Mens Short Program,Chih-i Tsao,TPE,161
1450,33109,1,3A,,8.0,False,-3.54,4.46,2,-4,2020 Four Continents Mens Short Program,Chih-i Tsao,TPE,161
1451,33116,1,3A,,8.0,False,-3.54,4.46,3,-3,2020 Four Continents Mens Short Program,Chih-i Tsao,TPE,161
1452,33123,1,3A,,8.0,False,-3.54,4.46,4,-5,2020 Four Continents Mens Short Program,Chih-i Tsao,TPE,161
1453,33130,1,3A,,8.0,False,-3.54,4.46,5,-4,2020 Four Continents Mens Short Program,Chih-i Tsao,TPE,161
1454,33137,1,3A,,8.0,False,-3.54,4.46,6,-5,2020 Four Continents Mens Short Program,Chih-i Tsao,TPE,161
1455,33144,1,3A,,8.0,False,-3.54,4.46,7,-4,2020 Four Continents Mens Short Program,Chih-i Tsao,TPE,161
1456,33151,1,3A,,8.0,False,-3.54,4.46,8,-4,2020 Four Continents Mens Short Program,Chih-i Tsao,TPE,161
1457,33158,1,3A,,8.0,False,-3.54,4.46,9,-5,2020 Four Continents Mens Short Program,Chih-i Tsao,TPE,161
1458,33228,1,3A,,8.0,False,-2.29,5.71,1,-3,2020 Four Continents Mens Short Program,James Min,AUS,162
1459,33235,1,3A,,8.0,False,-2.29,5.71,2,-3,2020 Four Continents Mens Short Program,James Min,AUS,162
1460,33242,1,3A,,8.0,False,-2.29,5.71,3,-3,2020 Four Continents Mens Short Program,James Min,AUS,162
1461,33249,1,3A,,8.0,False,-2.29,5.71,4,-2,2020 Four Continents Mens Short Program,James Min,AUS,162
1462,33256,1,3A,,8.0,False,-2.29,5.71,5,-2,2020 Four Continents Mens Short Program,James Min,AUS,162
1463,33263,1,3A,,8.0,False,-2.29,5.71,6,-2,2020 Four Continents Mens Short Program,James Min,AUS,162
1464,33270,1,3A,,8.0,False,-2.29,5.71,7,-3,2020 Four Continents Mens Short Program,James Min,AUS,162
1465,33277,1,3A,,8.0,False,-2.29,5.71,8,-4,2020 Four Continents Mens Short Program,James Min,AUS,162
1466,33284,1,3A,,8.0,False,-2.29,5.71,9,-4,2020 Four Continents Mens Short Program,James Min,AUS,162
1467,33545,3,3A,,8.0,False,3.66,11.66,1,4,2020 Four Continents Mens Free Skate,Yuzuru Hanyu,JPN,163
1468,33557,3,3A,,8.0,False,3.66,11.66,2,5,2020 Four Continents Mens Free Skate,Yuzuru Hanyu,JPN,163
1469,33569,3,3A,,8.0,False,3.66,11.66,3,4,2020 Four Continents Mens Free Skate,Yuzuru Hanyu,JPN,163
1470,33581,3,3A,,8.0,False,3.66,11.66,4,4,2020 Four Continents Mens Free Skate,Yuzuru Hanyu,JPN,163
1471,33593,3,3A,,8.0,False,3.66,11.66,5,5,2020 Four Continents Mens Free Skate,Yuzuru Hanyu,JPN,163
1472,33605,3,3A,,8.0,False,3.66,11.66,6,5,2020 Four Continents Mens Free Skate,Yuzuru Hanyu,JPN,163
1473,33617,3,3A,,8.0,False,3.66,11.66,7,5,2020 Four Continents Mens Free Skate,Yuzuru Hanyu,JPN,163
1474,33629,3,3A,,8.0,False,3.66,11.66,8,4,2020 Four Continents Mens Free Skate,Yuzuru Hanyu,JPN,163
